product_name;merchant_image_url;description;search_price;brand_name;category;ingredients;Anwendung;vegan;alcoholFree;fragranceFree
Drunk Elephant - Beste™ No. 9 Jelly Cleanser - Gesichtsreiniger - Beste N9 Jelly Clns150ml;https://media.sephora.eu/content/dam/digital/pim/published/D/DRUNK_ELEPHANT/453777/96421-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieses Reinigungsgel entfernt Make-up, überschüssigen Talg, Verschmutzungen und andere Unreinheiten, die sich im Laufe des Tages auf der Haut ansammeln können. Der Gesichtsreiniger ist für alle Hauttypen geeignet.
Die sanfte Formel mit einer einzigartigen Mischung aus Make-up-lösenden und milden Tensiden entfernt Rückstände gründlich und hinterlässt die Haut zart, klar und gereinigt. Das parfümfreie Reinigungsgel hat einen hautfreundlichen pH-Wert von 5,5.
Die Formel enthält milde Tenside, die einen sanften Schaum bilden und selbst hartnäckiges Make-up, Sonnenschutzmittel und Öle effektiv lösen, während sie die Hautbarriere unterstützen. Natives Marula-Öl, reich an Antioxidantien sowie Omega-6- und Omega-9-Fettsäuren, unterstützt die Reinigung und Pflege der Haut. Glycerin hilft, den Feuchtigkeitsgehalt der Haut zu bewahren, während Cantaloupe-Fruchtextrakt die Haut beruhigt und mit Feuchtigkeit versorgt.
Das Produkt ist vegan und besteht aus natürlich gewonnenen Inhaltsstoffen.
150 ml
";31.95;Drunk Elephant;Gesichtsreinigung;WATER/AQUA/EAU, GLYCERIN, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, SODIUM LAUROYL METHYL ISETHIONATE, PROPANEDIOL, COCAMIDOPROPYL HYDROXYSULTAINE, SODIUM METHYL OLEOYL TAURATE, ALOE BARBADENSIS LEAF EXTRACT, GLYCOLIPIDS, LINOLEIC ACID, LINOLENIC ACID, LAURYL GLUCOSIDE, CUCUMIS MELO CANTALUPENSIS FRUIT EXTRACT, SCLEROCARYA BIRREA SEED OIL, DIPOTASSIUM GLYCYRRHIZATE, TOCOPHEROL, CITRIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM HYDROXIDE, SODIUM BENZOATE, SODIUM CHLORIDE;"Gesicht richtig reinigen: 
Eine kleine Menge Beste™ No. 9 Reinigungsgel auf die Handfläche geben und sanft auf nasse oder trockene Haut einmassieren. Wasser hinzufügen und aufschäumen. Den Gesichtsreiniger gut abspülen und Haut trocken tupfen. Jeden Abend oder abwechselnd mit anderen Reinigungsprodukten von Drunk Elephant verwenden.
Beauty-Tipp: Wir empfehlen Dir, Dein Gesicht morgens nicht zu reinigen, wenn Du dies bereits am Vorabend getan haben.
";;;
La Mer - The Essence Foaming Cleanser - Reinigungsschaum - 30ml;https://media.sephora.eu/content/dam/digital/pim/published/L/LA_MER/721043/342874-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieser sanfte Reinigungsschaum entfernt gründlich Unreinheiten sowie überschüssiges Öl und hinterlässt ein weiches, revitalisiertes Hautgefühl. Er sorgt für einen strahlenden, frischen und gesund aussehenden Teint.
30 ml
";28.45;La Mer;Gesichtsreinigung;WATER\\AQUA\\EAU, GLYCERIN, MYRISTIC ACID, BEHENIC ACID, PALMITIC ACID, SODIUM METHYL COCOYL TAURATE, POTASSIUM HYDROXIDE, LAURIC ACID, STEARIC ACID, PHENOXYETHANOL, ALGAE EXTRACT, SESAMUM INDICUM (SESAME) SEED POWDER, ZINC GLUCONATE, SESAMUM INDICUM (SESAME) SEED OIL, EUCALYPTUS GLOBULUS (EUCALYPTUS) LEAF OIL, MEDICAGO SATIVA (ALFALFA) SEED POWDER, SODIUM GLUCONATE, CALCIUM GLUCONATE, COPPER GLUCONATE, MAGNESIUM GLUCONATE, NIACIN, HELIANTHUS ANNUUS (SUNFLOWER) SEEDCAKE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) SEED MEAL, TOCOPHERYL SUCCINATE, CITRUS AURANTIFOLIA (LIME) PEEL EXTRACT, SEA SALT\\MARIS SAL\\SEL MARIN, SPIRULINA PLATENSIS (ALGAE) POWDER, ASCOPHYLLUM NODOSUM EXTRACT, LACTOBACILLUS FERMENT, ASPARAGOPSIS ARMATA EXTRACT, ECKLONIA CAVA EXTRACT, TOURMALINE, CAFFEINE, BUTYLENE GLYCOL, SODIUM HYALURONATE, MACROCYSTIS PYRIFERA (KELP) EXTRACT, SODIUM COCO PG-DIMONIUM CHLORIDE PHOSPHATE, TREHALOSE, PEARL POWDER, SORBITOL, SODIUM PCA, NEPHRITE POWDER, HOMARINE HCL, ACETYL DIPEPTIDE-1 CETYL ESTER, SUCROSE, ERYTHRITOL, UREA, POLYQUATERNIUM-51, HYDROXYETHYLCELLULOSE, PEG-3 DISTEARATE, LAURETH-3, TRIACETIN, PROPANEDIOL, ALCOHOL DENAT., FRAGRANCE (PARFUM), LINALOOL, LIMONENE, BHT, CHLORPHENESIN, POTASSIUM SORBATE, SORBIC ACID, SODIUM BICARBONATE, TETRASODIUM EDTA, DISODIUM EDTA, BLUE 1 (CI 42090), YELLOW 6 (CI 15985), GREEN 5 (CI 61570), YELLOW 5 (CI 19140);Massieren Sie es über die feuchte Haut, um einen reichhaltigen, schäumenden Schaum zu erzeugen. Gründlich abspülen. Augenpartie aussparen.;;;
Dr Dennis Gross - Alpha Beta On The Spot Gel - Reinigungsgel - alpha Beta On The Spot Gel;https://media.sephora.eu/content/dam/digital/pim/published/D/DR_DENNIS_GROSS/728561/348427-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Dieses sanfte, aber effektive Gel reinigt die Haut gründlich und hilft, sie auszugleichen. Es befreit die Poren von Verstopfungen, reguliert den Talghaushalt bei zu Akne neigender Haut, spendet Feuchtigkeit und beruhigt die Haut.;45.95;Dr Dennis Gross;Gesichtsreinigung;Water/Aqua/Eau, Alcohol Denat. (SD Alcohol 40-B), Hamamelis Virginiana (Witch Hazel) Water, PVM/MA Decadiene Crosspolymer, Butylene Glycol, Salicylic Acid*, Dimethyl Isosorbide, Glycerin, Potassium Hydroxide, Polysorbate 20, Carnitine HCl, Gluconolactone, Phytic Acid, Glycolic Acid, Silybum Marianum Fruit Extract, Bisabolol, Vitex Agnus-Castus Extract, Ganoderma Lucidum (Mushroom) Extract, Vitis Vinifera (Grape) Seed Extract, Tetrahydrocurcumin, Glutathione, Potassium Azeloyl Diglycinate, Farnesol, Leuconostoc/Radish Root Ferment Filtrate, Sodium Pantothenate, Retinol, Niacinamide, Saccharide Isomerate, Ferulic Acid, Camellia Sinensis Leaf Extract, Glyceryl Stearate, Mannitol, sh-Oligopeptide-1, Methyl Glucose Sesquistearate, Neopentyl Glycol Diethylhexanoate, PEG-20 Methyl Glucose Sesquistearate, Aloe Barbadensis Leaf Juice, Centella Asiatica Extract, Phospholipids, Sodium Hyaluronate, Soy Isoflavones, Chamomilla Recutita (Matricaria) Flower Extract, Polyglyceryl-10 Laurate, Zinc PCA, Ethylhexylglycerin, Allantoin, Ethoxydiglycol, Stearic Acid, Citric Acid, Sodium Citrate, Calcium Gluconate, Potassium Gluconate, Cyclodextrin, Tetrasodium Glutamate Diacetate, Caprylic/Capric Triglyceride, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Eugenia Caryophyllus (Clove) Flower Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Phenoxyethanol, Benzoic Acid, Sodium Benzoate, Potassium Sorbate (*-exfoliant);Die Haut vor dem Auftragen gründlich reinigen. Nach der Flüssiglösung BHA Alpha Beta® 2 % auftragen, falls zusammen verwendet. Trage 1- bis 2-mal täglich eine dünne Schicht auf den gesamten betroffenen Bereich auf.;;;
Laneige - Water Bank - Mildes Reinigungsgel - water Bank - Gel Nettoyant Doux;https://media.sephora.eu/content/dam/digital/pim/published/L/LANEIGE/750988/362514-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Das milde Reinigungsgel ist ideal für normale bis trockene Haut. Es entfernt Make-up effektiv und schützt gleichzeitig die Hautbarriere. Die leichte, nicht reizende Textur sorgt für eine saubere und erfrischte Haut, die sich angenehm anfühlt.
Die Formel enthält blaue Hyaluronsäure, die tiefenwirksam Feuchtigkeit spendet und die Hautbarriere stärkt. Allantoin hilft, die Haut zu beruhigen, Reizungen zu reduzieren und sie weich und geschmeidig zu machen. Ein Aminosäurekomplex pflegt die Haut intensiv und unterstützt ihre Gesundheit und Regeneration.




";28.95;Laneige;Gesichtsreinigung;"WATER / AQUA / EAU, GLYCERIN, LAURYL HYDROXYSULTAINE, SODIUM COCOYL ISETHIONATE, SODIUM METHYL COCOYL TAURATE, GLYCERYL STEARATE SE, CAPRYLYL/CAPRYL GLUCOSIDE, LAURYL BETAINE, SODIUM CHLORIDE, HYDROXYPROPYL STARCH PHOSPHATE, POLYGLYCERYL-6 CAPRYLATE, POLYGLYCERYL-4
CAPRATE, TRIHYDROXYSTEARIN, GLYCOL DISTEARATE, 1,2-HEXANEDIOL, POLYQUATERNIUM-7, CITRIC ACID, XANTHAN GUM, CETEARYL OLIVATE, SORBITAN OLIVATE, ALLANTOIN, HYDROLYZED HYALURONIC ACID, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, SODIUM BENZOATE, PANTHENOL";"1. Als tägliche Reinigung: 1-2 Pumphübe auf die feuchte Haut auftragen, einmassieren und mit reichlich Wasser abspülen.
2. Als Make-up-Entferner: 2-3 Pumphübe des Produkts auf die trockene Haut auftragen, mit Wasser aufschäumen und gründlich abspülen.";;;
Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml;https://www.mystationary.de/media/d3/0c/4b/1775884291/79e414f6c767edbbb26b310499cd8552b5680986_MS_0063296_image_1_570346_heartleaf_quercetinol_pore_deep_cleansing_foam_hydratacni_cistici_pena.jpg?ts=1775884293;Der Reinigungsschaum enthält Houttuynia-Cordata-Pulver, das hilft, abgestorbene Hautzellen und Rückstände in den Poren zu entfernen. Houttuynia-Cordata-Extrakt und Quercetin beruhigen Irritationen, die durch die Reinigung entstehen können.;19.95;Anua;Gesichtsreinigung;Houttuynia Cordata Flower/Leaf/Stem Water, Glycerin, Sodium Cocoyl Glycinate, Aqua(Water), Sodium Lauroyl Glutamate, Disodium Cocoamphodiacetate, Coco-Glucoside, Decyl Glucoside, Hectorite, Sodium Chloride, 1,2-Hexanediol, Betaine Salicylate, Potassium Benzoate, Houttuynia Cordata Powder, Polyquaternium-67, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Gardenia Florida Fruit Extract, Dextrin, Disodium EDTA, Eucalyptus Globulus Leaf Oil, Ethylhexylglycerin, Sodium Acetate, Isopropyl Alcohol, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primose) Flower Extract, Pueraria Lobata Root Extract, Pentylene Glycol, Capryloyl Salicylic Acid, Tocopherol, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, Quercetin;"Nimm eine etwa münzgroße Menge des Produkts und schäume es mit angefeuchteten Händen auf. 
Massiere es sanft in dein Gesicht ein, bevor du es mit lauwarmem Wasser gründlich abspülst.
";;;
Toleriane Caring Wash - Cleansing cream;https://www.mystationary.de/media/67/cf/fb/1775836419/81f6cf6723bd22ddfb83ce56904af5d7af24b808_MS_0065691_image_1_499520_toleriane_caring_wash_cistici_krem.jpg?ts=1775836420;"Der La Roche-Posay Toleriane Dermo Cleanser ist ein sanfter Reiniger, der Schmutz und Make-up gründlich entfernt. Die Reinigungslotion eignet sich besonders für reife, feuchtigkeitsarme und trockene Haut und kann täglich verwendet werden.
Die nährende und feuchtigkeitsspendende Gel-Creme-Textur hilft, das Feuchtigkeitsgleichgewicht der Haut zu bewahren. Die parfümfreie Formel zieht schnell ein und hinterlässt die Haut optimal mit Feuchtigkeit versorgt.
Der Reiniger entfernt Make-up und Schmutz besonders sanft, ist dermatologisch getestet und auch für sehr empfindliche Hauttypen geeignet. Er beruhigt, regeneriert und macht die Haut weich.
";24.95;La Roche-Posay;Gesichtsreinigung;AQUA\WATER, GLYCERIN, PENTAERYTHRITYL TETRAETHYLHEXANOATE, PROPYLENE GLYCOL, AMMONIUM POLYACRYLOYLDIMETHYL TAURATE, POLYSORBATE 60, CERAMIDE NP, NIACINAMIDE, SODIUM CHLORIDE, COCO-BETAINE, DISODIUM EDTA, CAPRYLYL GLYCOL, PANTHENOL, T-BUTYL ALCOHOL, TOCOPHEROL;Mit den Fingerspitzen auftragen und mit leichten, kreisenden Bewegungen in die Haut einmassieren. Dann sanft trocken tupfen, ohne zu rubbeln. Ausspülen optional. ;;;
La Roche-Posay Effaclar Cleansing gel 200 ml;https://www.mystationary.de/media/07/56/45/1775836495/254d1b9b0ed31d0c7002e31b90a1a544c5abf440_MS_0065709_image_1_3337872411083.jpg?ts=1775836497;"Die Formel enthält die Hauptwirkstoffe Glycacil, Zink-PCA und Zitronensäure. Sie hilft, die Haut zu klären, überschüssiges Öl zu reduzieren und abgestorbene Hautzellen sanft zu lösen.
Die reinigende Gel-Formel entfernt Schmutz, Ablagerungen und Talg von der Hautoberfläche, ohne das empfindliche Gleichgewicht der Haut zu stören oder sie auszutrocknen. Die Haut fühlt sich sauber und beruhigt an und wird durch das Thermalwasser von La Roche-Posay gepflegt.
";20.95;La Roche-Posay;Gesichtsreinigung;Water, Decyl Glucoside, Sodium Laureth Sulfate, Peg-120 Methylglucose Dioleate, Polyglyceryl 3-Hydroxylauryl Ether, Peg-4 Dilaurate, Peg-4 Laurate, Zinc Pca, Disodium Edta, Citric Acid, Polyquaternium-7, Iodoproponyl Butylcarbamate, Peg-4, Methylparaben, Propylparaben, Fragrance.;Morgens und/oder abends anwenden. Eine kleine Menge des Gesichtsreinigers mit sanften, kreisenden Bewegungen auf Stirn, Nase, Kinn und Hals aufschäumen und sorgfältig abspülen. Nutze lauwarmes Wasser, um die Poren zu öffnen und zu reinigen.;;;
Clinique Liquid Facial Soap Oily Skin Formula 200 Ml;https://www.mystationary.de/media/3c/ef/6c/1775843401/03a703a6de3415278bbfcfb2d6631fca258be4e3_MS_0066244_image_1_0020714227685.jpg?ts=1775843404;Die Flüssige Reinigungsseife ist der 1. Schritt der Clinique 3-Phasen-Systempflege. Sie reinigt die Haut gründlich von Öl, Schmutz und Schweiß. Die Haut fühlt sich frisch, sauber, entspannt und geschmeidig an.;24.95;Clinique;Gesichtsreinigung;aqua, sodium laureth sulfate, lauramidopropyl betaine, cocamidopropyl hydroxysultaine, sodium chloride, sodium cocoyl sarcosinate, tea-cocoyl glutamate, butylene glycol, aloe barbadensis leaf juice, peg-120 methyl glucose dioleate, sucrose, menthol, hexylene glycol, polyquaternium-7, laureth-2, caprylyl glycol, sodium sulfate, edta, disodium edta, phenoxyethanol;"	Zweimal täglich, morgens und abends anwenden.
	Zwischen den Handflächen mit lauwarmem Wasser aufschäumen.
	Auf das ungeschminkte Gesicht und den Hals massieren.
	Gründlich abspülen; die Haut trocken tupfen.
	Mit Schritt 2 und 3 fortfahren: Clarifying Lotion und Dramatically Different Moisturizing Lotion+, Gel oder Hydrating Jelly.
";;;
Beauty Of Joseon Red Bean Water Gel 100 Ml;https://www.mystationary.de/media/39/fb/79/1775886089/5b6fb6e235fd9c0a6a822869be51c480d5929ce1_MS_0063839_image_1_553124_red_bean_water_gel_hydratacni_pletovy_gel.jpg?ts=1775886090;Dieses leichte Wassergel zieht leicht in die Haut ein, um sie zu erfrischen und mit Feuchtigkeit zu versorgen. Ideal für fettige Haut, hält es das Fett- und Feuchtigkeitsgleichgewicht der Haut aufrecht, indem es Talg mit 44% rotem Bohnenextrakt absorbiert. Auch mit Peptidkomplex angereichert, um Falten zu verbessern.;22.95;Beauty of Joseon;Gesichtsreinigung;Phaseolus Angularis Seed Extract, Water, Butylene Glycol, Glycerin, 1,2-Hexanediol, Methyl Trimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glyceryl Glucoside, C12-14 Alketh-12, Maltodextrin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone Crosspolymer, Ethylhexylglycerin, Betaine, Panthenol, Allantoin, Dipotassium Glycyrrhizate, Polyquaternium-51, Xanthan Gum, Disodium Edta, Glyceryl Acrylate/Acrylic Acid Copolymer, Dioscorea Japonica Root Extract, Glucose, Sodium Citrate, Beta-Glucan, Hydrolyzed Corn Starch, Citric Acid, Sucrose, Caprylyl Glycol, Helianthus Annuus Seed Oil, Tocopherol, Cyanocobalamin, Glycine, Serine, Glutamic Acid, Magnesium Ascorbyl Phosphate, Aspartic Acid, Leucine, Acetyl Hexapeptide-8, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Proline, Threonine, Valine, Isoleucine, Histidine, Cysteine, Methionine, Sh-Oligopeptide-1, Sh-Oligopeptide-2, Sh-Polypeptide-1;"Trage eine angemessene Menge dieser Creme als letzten Schritt deiner Hautpflege auf dein Gesicht auf und vermeide dabei die Augenpartie. 
Massiere sie mit deinen Fingern, damit sie besser einzieht.
";;;
Beauty of Joseon Apricot Blossom Peeling Gel 100 ml;https://www.mystationary.de/media/d0/1f/ee/1775869055/3d71bcac9ccedb37a113a13eb68242fbdf1e10e2_MS_0064081_image_1_543344_apricot_blossom_peeling_gel_peeling_pro_vyhlazeni_pleti_a_snizeni_nad.jpg?ts=1775869057;Dieses sanfte Peeling ist ein Upgrade des Aprikosen-Peeling-Gels von Beauty of Joseon und ein Muss, um abgestorbene Hautzellen zu entfernen sowie klare und strahlende Haut zu fördern. Die nicht reizende Formel enthält pflanzliche Zellulose, um die Haut von Unreinheiten zu befreien, und 19% Pflaumenblütenwasser, um Feuchtigkeit zu spenden. Ohne PEGs, ätherische Öle, Parabene sowie künstliche Farb- und Duftstoffe formuliert, ist dieses Produkt für empfindliche Haut geeignet.;18.95;Beauty of Joseon;Gesichtsreinigung;AQUA, PRUNUS MUME FLOWER WATER, CELLULOSE, METHYLPROPANEDIOL, 1,2-HEXANEDIOL, CARBOMER, ARGININE, ETHYLHEXYLGLYCERIN, ALLANTOIN, SORBITOL, DISODIUM EDTA, BUTYLENE GLYCOL, PYRUS MALUS (APPLE) FRUIT EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, HOUTTUYNIA CORDATA EXTRACT, NELUMBO NUCIFERA FLOWER EXTRACT, ORYZA SATIVA (RICE) EXTRACT, PRUNUS MUME FRUIT EXTRACT, VACCINIUM ANGUSTIFOLIUM (BLUEBERRY) FRUIT EXTRACT;Eine etwa münzgroße Menge nach der Reinigung auf die trockene Haut auftragen und die Augenpartie aussparen. 20 Sekunden lang sanft einmassieren und anschließend gründlich abspülen, um abgestorbene Hautzellen und Unreinheiten zu entfernen.;;;
Byoma - Melting Balm Cleanser - Gesichtsreinigungsbalsam - cleansing Melting Balm 70ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/666181/316899-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieser tiefenwirksam feuchtigkeitsspendende Reinigungsbalsam enthält eine wichtige Lipidbarriere, reparierenden Olivenölextrakt und Traubenkernöl.
Die milde, cremige Mischung aus leichten Ölen entfernt selbst hartnäckiges Make-up, Sonnenschutz und Unreinheiten. Sie hinterlässt die Haut intensiv mit Feuchtigkeit versorgt, ohne die Poren zu verstopfen, die Hautschutzbarriere zu beeinträchtigen oder einen Fettfilm zu hinterlassen.
Der Reinigungsbalsam ist ideal für alle Hauttypen, stärkt die Hautschutzbarriere und unterstützt eine gesünder aussehende Haut. Das Produkt ist vegan und besteht aus natürlich gewonnenen Inhaltsstoffen.
70 ml
";19.95;Byoma;Gesichtsreinigung;Olea Europaea (Olive) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Sorbeth-30 Tetraoleate, Cetyl Ethylhexanoate, Synthetic Wax, Orbignya Oleifera Seed Oil, Niacinamide, 1,2-Hexanediol, Ceramide NP, Hippophae Rhamnoides Oil, Sphingolipids, Tocopheryl Acetate, Palmitic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Stearic Acid, Myristic Acid.;Eine erbsengroße Menge auf die trockene Haut geben, ein wenig lauwarmes Wasser zufügen und aufschäumen Als ersten Reinigungsschritt verwenden, um auch das hartnäckigste Make-up, Sonnenschutzmittel und Verunreinigungen zu lösen.;;;
Byoma - Gesichtsreinigung Gel Creme - cleansing Creamy Jelly 175ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/633706/281320-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieses ultra-feuchtigkeitsspendende Reinigungsgelee entfernt sanft und gründlich Schmutz, überschüssigen Talg und Make-up, ohne die Hautbarriere zu schädigen. Es sorgt für eine tägliche Gesichtsreinigung in einem einzigen Schritt.
Die Formel ist mit einem Tri-Ceramid-Komplex aus Ceramiden, Cholesterin und Fettsäuren sowie antioxidativen Extrakten aus Süßholzwurzel und grünem Tee angereichert. Sie nährt, klärt und pflegt die Haut.
Die leichte Formel mit ausgeglichenem pH-Wert verwandelt sich bei Kontakt mit warmem Wasser in einen reichhaltigen, cremigen Schaum. Sie reinigt die Haut, ohne sie auszutrocknen, und hilft, Spannungsgefühle und Trockenheit zu vermeiden.
Das Produkt ist für alle Hauttypen geeignet, dermatologisch getestet, seifenfrei, nicht komedogen, alkohol- und parfümfrei, vegan und tierversuchsfrei.
175 ml
";14.45;Byoma;Gesichtsreinigung;Aqua, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Cocamide Methyl MEA, Sodium Lauryl Sulfoacetate, Sodium Chloride, Sodium Methyl Cocoyl Taurate, Propylene Glycol, Glycerin, Camellia Sinensis Leaf Extract, Ceramide NP, Cholesterol, Phytosphingosine, Stearic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Oleic Acid, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Butylene Glycol, Allantoin, Decyl Glucoside, Lactic Acid, Tocopheryl Acetate, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Caprylhydroxamic Acid, Phenoxyethanol.;"1–2 Pumpstöße auf die feuchte Haut geben, in langsamen, kreisenden Bewegungen einmassieren und anschließend mit warmem Wasser abspülen.
Kann allein oder als zweiter Schritt einer Double-Cleansing-Routine verwendet werden.
";;;
Byoma - Foaming Rice Deep Cleanser - Reinigungsschaum Für Das Gesicht - foaming Rice Deep Cleanser;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/798149/393161-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieser Reinigungsschaum wirkt bereits in der ersten Phase der Pflegeroutine und reinigt die Haut tiefenwirksam sowie effektiv. Er basiert auf einem Barrier Lipid Complex, der die Hautbarriere während der Reinigung schützt und intakt hält, sodass die Haut geschmeidig bleibt und nicht spannt.
Die leichte Schaumformel verwandelt sich bei Kontakt mit Wasser in eine geschmeidige, luftig-leichte Textur. Sie entfernt Unreinheiten an der Oberfläche sowie Bakterien in den Poren, ohne die Haut auszutrocknen.
Reisextrakt und Meeresalgen helfen, die Hautstruktur zu verbessern und Empfindlichkeit sowie Rötungen zu lindern. Die Haut erhält ein samtiges, strahlendes Finish.




";17.95;Byoma;Gesichtsreinigung;Aqua, Glycerin, Myristic Acid, Lauric Acid, Potassium Hydroxide, Butylene Glycol, Polyglyceryl-4 Caprate, Potassium Cocoyl Glycinate, Lauryl Hydroxysultaine, Glycol Distearate, Polyquaternium-7, Oryza Sativa (Rice) Extract, Glycol Stearate, Palmitic Acid, Prunus Amygdalus Dulcis (Sweet Almond) Fruit Extract, Saccharomyces/Rice Ferment Filtrate, Potassium Cocoate, Sodium PCA, Xanthan Gum, Hydroxyethylcellulose, Chondrus Crispus Extract, Stearic Acid, Sphingolipids, Sodium Chloride, Polyquaternium-67, 1,2-Hexanediol, Sodium Polyacrylate, Disodium EDTA, Ceramide NP, Fructooligosaccharides, Sodium Benzoate, Viola Odorata Flower/Leaf Extract, Barosma Betulina Leaf Extract.;In den Händen verreiben und anschließend auf die feuchte Haut auftragen. In langsamen, kreisenden Bewegungen einmassieren. Wasser hinzufügen, um die Textur zu emulgieren, und gründlich abspülen.;;;
Glow Recipe - Papaya Sorbet - Reinigungsbalsam Mit Enzymen -  100ml;https://media.sephora.eu/content/dam/digital/pim/published/G/GLOW_RECIPE/541440/241136-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Dieser Reinigungsbalsam glättet das Hautbild mit natürlichen Papaya-Enzymen und entfernt dabei effektiv hartnäckiges Make-up, Unreinheiten, Öl und Sonnenschutzfilter.
Das Produkt ist vegan und besteht aus natürlich gewonnenen Inhaltsstoffen.
100 ml
";31.95;Glow Recipe;Gesichtsreinigung;Cetyl Ethylhexanoate, Sorbitan Oleate, Prunus Armeniaca (Apricot) Kernel Oil, Polyethylene, Aqua/Water/Eau, Camellia Japonica Seed Oil, Caprylic/Capric Triglyceride, Carica Papaya (Papaya) Seed Oil, Pentylene Glycol, Carica Papaya (Papaya) Fruit Extract, Papain, Vaccinium Angustifolium (Blueberry) Fruit Extract, Fragaria Ananassa (Strawberry) Fruit Extract, Alkanna Tinctoria Root Extract, Capsicum Annuum Fruit Extract, Maltodextrin, Levulinic Acid, Sodium Metabisulfite.;"Verteile die Formel sanft auf der trockenen Haut und mache mit trockenen Händen bis zu einer Minute lang kreisende Bewegungen. Konzentriere dich dabei auf die Bereiche mit dem meisten Make-up.
Gib Wasser hinzu, um eine Emulsion zu erzeugen, und massiere dann weiter.
Gründlich mit lauwarmem Wasser abspülen.
";;;
