product_name,merchant_image_url,description,size,search_price,brand_name,category,ingredients,Anwendung,vegan,alcoholFree,fragranceFree
The Ordinary - Natural Moisturizing Factors + Ha - Feuchtigkeitscreme - Hydrators And Oils Natmoist Fact Ha 30ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502449/161705-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Natural Moisturizing Factors (NMF) sind natürliche Bestandteile der Haut, die die Hautoberfläche schützen und mit Feuchtigkeit versorgen.
Die vegane Formel unterstützt eine nicht fettende Feuchtigkeitsversorgung und hilft, geschädigte NMF-Verbindungen zu ersetzen und zu stärken. Sie enthält unter anderem Aminosäuren, Fettsäuren, Triglyceride, Urea, Ceramide, Phospholipide, Glycerin, Saccharide, Natrium-PCA und Hyaluronsäure.
Das Produkt ist vegan und besteht aus natürlich gewonnenen Inhaltsstoffen.
--30 ml",30 ml,8.45,The Ordinary,Feuchtigkeitspflege,"Aqua (Water), Caprylic/Capric Triglyceride, Cetyl Alcohol, Propanediol, Stearyl Alcohol, Glycerin, Sodium Hyaluronate, Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glucose, Maltose, Fructose, Trehalose, Sodium PCA, PCA, Sodium Lactate, Urea, Allantoin, Linoleic Acid, Oleic Acid, Phytosteryl Canola Glycerides, Palmitic Acid, Stearic Acid, Lecithin, Triolein, Tocopherol, Carbomer, Isoceteth-20, Polysorbate 60, Sodium Chloride, Citric Acid, Trisodium Ethylenediamine Disuccinate, Pentylene Glycol, Triethanolamine, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
",Verwenden Sie die Feuchtigkeitscreme The Ordinary Natural Moisturizing Factors + HA morgens und abends als letzten Schritt Ihrer Hautpflege-Routine. Auf die Gesichtshaut auftragen und sanft einmassieren.,TRUE,TRUE,TRUE
The Ordinary - Niacinamide 10% + Zinc 1% - Serum Gegen Unreinheiten - niacinamide 10% & Zinc 1% 60ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/548882/234986-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Eine vegane Formel, die hochkonzentrierte Vitamine und Mineralien enthält, um Hautunreinheiten und Entzündungen entgegenzuwirken. Niacinamid (Vitamin B3), das hier hochkonzentriert (10 %) enthalten ist, reduziert das Auftreten von Unreinheiten und erweiterte Poren. Diese Formel enthält außerdem Zinksalz der Pyrrolidoncarbonsäure, das die Talgproduktion reguliert.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --60ml",60ml,11.45,The Ordinary,Serum,"Aqua (Water), Niacinamide, Pentylene Glycol, Zinc PCA, Dimethyl Isosorbide, Tamarindus Indica Seed Gum, Xanthan Gum, Isoceteth-20, Ethoxydiglycol, Phenoxyethanol, Chlorphenesin.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Morgens und abends vor jeder reichhaltigeren Creme auf das Gesicht auftragen.

Bei Irritationen die Anwendung abbrechen und einen Arzt aufsuchen. Nur gemäß der Gebrauchsanweisung auf intakter Haut anwenden. Ein Hauttest vor der Anwendung wird empfohlen.
Eine ausführliche Anleitung für die Durchführung eines Hauttests findest du auf der DECIEM-Website. Außerhalb der Reichweite von Kindern aufbewahren.",TRUE,TRUE,TRUE
The Ordinary - Resveratrol 3 % + Ferulasäure 3m - Antioxidatives Serum - Hydrators And Oils Resverferulic Ac 30ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502452/161707-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Dank seiner antioxidativen Funktionen schützt Resveratrol 3 % + 3 % Ferulasäure die Haut vor freien Radikalen und hilft, sie gesund zu erhalten. Diese vegane Formel enthält sehr hohe Konzentrationen (3 %) der beiden stärksten in der Hautpflege eingesetzten Antioxidantien: Resveratrol und Ferulasäure. Resveratrol ist ein natürliches Polyphenol, das in bestimmten Pflanzen vorkommt. Das in dieser Formel enthaltene ist zu 100 % japanischer Knöterich. Ferulasäure ist ein wirkungsvolles phytochemisches Antioxidans, das natürlich in Pflanzenzellen vorkommt. Diese Formel ist frei von Wasser, Öl, Silikon und Alkohol und kann mit anderen Hautpflegeprodukten gemischt werden, um ihre jeweiligen antioxidativen Eigenschaften zu erhöhen. DECIEM empfiehlt, dieses Serum zum Beispiel mit der Vitamin C Suspension 30 % in Silikon zu mischen.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --30ml",30ml,12.45,The Ordinary,Serum,"Propanediol, Resveratrol, Ferulic Acid

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.","Allein oder nach Seren auf Wasserbasis und vor reichhaltigeren Ölen oder Cremes auftragen.

Kann auch mit anderen Hautpflegeprodukten gemischt werden, um ihre antioxidativen Eigenschaften zu steigern. Dieses Pflegeprodukt ist hochkonzentriert und kann mit den meisten Gesichtsölen verdünnt werden, um die Konzentration zu reduzieren.

Mische Resveratrol 3 % + 3 % Ferulasäure mit der Vitamin C Suspension 23 % + HA Spheres 2 % oder der Vitamin C Suspension 30 % in Silikon von The Ordinary und verdünne diese Mischung bei jeder Anwendung in einem unserer Gesichtsöle, um ein einzigartiges Antioxidationssystem aus Vitamin C, Ferulasäure und Resveratrol in einer Lipidbasis zu erhalten.

Wir empfehlen, diese Mischung in einer niedrigen Konzentration zu verwenden. Diese Formel eignet sich nicht für empfindliche, verletzte oder eine sich schälende Haut. Bei Irritationen die Anwendung abbrechen und einen Arzt aufsuchen. Nur gemäß der Gebrauchsanweisung auf intakter Haut anwenden.

Ein Hauttest vor der Anwendung wird empfohlen. Eine ausführliche Anleitung für die Durchführung eines Hauttests findest du auf der DECIEM-Website.

Außerhalb der Reichweite von Kindern aufbewahren.

Nicht in den Kühlschrank stellen.",TRUE,TRUE,TRUE
The Ordinary - Retinol 1 % In Squalan - Anti-aging-serum - Retinoids Retinol In Squalance 30ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502455/161708-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Eine vegane Lösung, die kein Wasser enthält, mit einer Konzentration von 1 % reinem Retinol, um die Zeichen der Hautalterung, einschließlich Falten und Photo-Aging, zu bekämpfen. Die reizende Wirkung von Retinol wurde wissenschaftlich untersucht und nachgewiesen, doch es gibt neue Technologien, die die bemerkenswerte Wirkung von Retinol imitieren, ohne zu die Haut zu reizen. The Ordinary empfiehlt daher generell, lieber Formeln mit Granactive Retinoid zu verwenden.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --30ml",30ml,11.45,The Ordinary,Serum,"Squalane, Caprylic/Capric Triglyceride, Retinol, Solanum Lycopersicum (Tomato) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, BHT.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.","Abends nach den Seren auf Wasserbasis, aber vor reichhaltigen Cremes eine kleine Menge auf das Gesicht auftragen.

Nicht in Verbindung mit anderen Produkten auf Retinoidbasis verwenden. Tagsüber Sonnenschutz verwenden. Ungeschützte Sonnenexposition sollte vermieden werden.

Bei Irritationen die Anwendung abbrechen und einen Arzt aufsuchen. Nur gemäß der Gebrauchsanweisung auf intakter Haut anwenden. Ein Hauttest vor der Anwendung wird empfohlen.

Eine ausführliche Anleitung für die Durchführung eines Hauttests findest du auf der DECIEM-Website.

Außerhalb der Reichweite von Kindern aufbewahren.",TRUE,TRUE,TRUE
The Ordinary - Salicylsäure 2 % - Serum Gegen Hautunreinheiten - salicylic Acid 2% Solution,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/617526/277746-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Eine Formel mit Geleffekt auf Wasserbasis mit 2 % Salilylsäure. Salicylsäure ist eine Beta-Hydroxysäure, die in der Formel enthalten ist, um verstopfte und unreine Haut zu bekämpfen. Sie hat einen peelenden Effekt und bewirkt, abgestorbene Hautzellen zu entfernen, die zur Verstopfung der Poren führen können.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --30ml",30ml,8.45,The Ordinary,Serum,"Aqua (Water), Saccharide Isomerate, Cocamidopropyl Dimethylamine, Salicylic Acid, Hydroxyethylcellulose, Polysorbate 20, Citric Acid, Sodium Citrate, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Einmal täglich abends auftragen. Gezielt einen kleinen Punkt auf Problemstellen auftragen oder in geringer Menge zur allgemeinen Anwendung auf dem gesamten Gesicht verteilen.
Nicht auf sensibler, sich schälender oder zu Irritationen neigender Haut anwenden. Vermeide den Kontakt mit den Augenkonturen und den Augen.",TRUE,TRUE,TRUE
The Ordinary - Salicylsäure 2% Wasserfreie Lösung - Serum Gegen Hautunreinheiten - salicylic Acid 2% Anhydrous Solution,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/582969/269826-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Die wasserfreie 2%ige Salicylsäurelösung von The Ordinary ist ein wasserfreies Produkt, das formuliert wurde, um die Haut zu peelen und dabei zu helfen, die Poren zu entlasten. Dadurch werden Unregelmäßigkeiten in der Hautstruktur sichtbar geglättet und der Teint wirkt weniger gerötet und ebenmäßiger.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --30ml",30ml,8.45,The Ordinary,Serum,"Saccharide Isomerate, Cocamidopropyl Dimethylamine, Salicylic Acid, Hydroxyethylcellulose, Polysorbate 20, Citric Acid, Sodium Citrate, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.



",Morgens und abends auftragen. Gib einen kleinen Punkt auf die betroffene Stelle oder trage zur allgemeinen Anwendung eine kleine Menge auf das Gesicht auf.,TRUE,TRUE,TRUE
The Ordinary - Schäumender Reiniger Mit Glucosiden - Milder Schäumender Gesichtsreiniger - cleansers Glucoside Foaming 150ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/664903/320477-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Ein milder Reinigungsschaum, der die Haut gründlich reinigt und zugleich ihre Feuchtigkeitsbarriere bewahrt. Dieser schäumende Reiniger mit Glucosiden ist ein Reinigungssschaum in Form eines Gels, das Verunreinigungen und umweltbedingte Schmutzpartikel wirkungsvoll entfernt. Seine Formel trägt dazu bei, die Feuchtigkeitsbarriere der Haut aufrechtzuerhalten, und verbessert bei regelmäßiger Anwendung ihre Reinheit, ihre Textur, ihre Strahlkraft und ihre Geschmeidigkeit.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --150ml",150ml,13.95,The Ordinary,Gesichtsreinigung,"Aqua (Water), Decyl Glucoside, Coco Glucoside, Xanthan Gum, Tocopherol, Phytic Acid, Benzyl Alcohol, Ethylhexylglycerin

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.","Gib eine kleine Produktmenge in deine Hände. Auf die feuchte Haut geben, einmassieren und anschließend mit lauwarmem Wasser abspülen.",TRUE,TRUE,FALSE
The Ordinary - Toner Mit 7 % Glykolsäure - Peeling-lotion - Direct Acids Toning Solution 240ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502434/161697-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Glykolsäure ist eine Alpha-Hydroxysäure (AHA), die die Haut exfoliert. Dieses vegane Tonic mit 7 % Glykolsäure bietet ein leichtes Peeling und lässt den Teint strahlender und klarer erscheinen.
Die Formel hilft langfristig, die Hauttextur zu verbessern. Ein Derivat aus tasmanischen Pfefferkörnern unterstützt dabei, Reizungen zu reduzieren, die häufig mit der Verwendung von Fruchtsäuren verbunden sind.
Das Produkt ist vegan und besteht aus natürlich gewonnenen Inhaltsstoffen.
--240 ml",240 ml,15.95,The Ordinary,Toner,"Aqua (Water), Glycolic Acid, Rosa Damascena Flower Water, Centaurea Cyanus Flower Water, Aloe Barbadensis Leaf Water, Propanediol, Glycerin, Triethanolamine, Aminomethyl Propanol, Panax Ginseng Root Extract, Tasmannia Lanceolata Fruit/Leaf Extract, Aspartic Acid, Alanine, Glycine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glutamic Acid, Arginine, PCA, Sodium PCA, Sodium Lactate, Fructose, Glucose, Sucrose, Urea, Hexyl Nicotinate, Dextrin, Citric Acid, Polysorbate 20, Gellan Gum, Trisodium Ethylenediamine Disuccinate, Sodium Chloride, Hexylene Glycol, Potassium Sorbate, Sodium Benzoate, 1,2-Hexanediol, Caprylyl Glycol.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Einmal täglich anwenden, vorzugsweise abends. Tränke ein Wattepad mit der Lösung und streiche nach der Reinigung deiner Haut damit über das Gesicht und den Hals.
 Diese Formel eignet sich nicht für empfindliche, verletzte oder eine sich schälende Haut. Kontakt mit den Augen und der Augenpartie vermeiden.
 

 Nicht abwaschen. Trage anschließend deine anderen Pflegeprodukte auf.
 Die Häufigkeit und Dauer der Benutzung muss limitiert werden. Bei Irritationen die Anwendung abbrechen und einen Arzt aufsuchen.
 

 Nur gemäß der Gebrauchsanweisung auf intakter Haut anwenden. Ein Hauttest vor der Anwendung wird empfohlen. Eine ausführliche Anleitung für die Durchführung eines Hauttests findest du auf der DECIEM-Website.
 

 Außerhalb der Reichweite von Kindern aufbewahren.",TRUE,TRUE,TRUE
The Ordinary - Uv-filter Serum Spf 45 - Sonnenschutzserum - uv Filters Spf 45 Serum 60ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/757593/369868-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Ein Serum für den täglichen Gebrauch mit Lichtschutzfaktor 45 und breitem Schutzspektrum. Es schützt die Haut vor UV-Strahlung und lässt sich angenehm in die tägliche Pflegeroutine integrieren.
SPF 45
--60 ml",60 ml,20.45,The Ordinary,Sonnenschutz,"Aqua/Water/Eau, Isododecane, Octocrylene, Dimethicone/Vinyl Dimethicone Crosspolymer, Homosalate, Butyloctyl Salicylate, Ethylhexyl Salicylate, Diethylhexyl 2,6-Naphthalate, Tri(Polyglyceryl-3/Lauryl) Hydrogenated Trilinoleate, Butyl Methoxydibenzoylmethane, Poly C10-30 Alkyl Acrylate, Acetyl Carnosine, Biosaccharide Gum-2, Phospholipids, Sphingolipids, Glycerin, Propanediol, Pentylene Glycol, Magnesium Sulfate, p-Anisic Acid, Sodium Citrate, Tocopherol, Trisodium Ethylenediamine Disuccinate, Phenoxyethanol, Chlorphenesin

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Vor dem Gebrauch gut schütteln. 15 Minuten vor der Sonnenexposition großzügig und gleichmäßig auf das Gesicht
 auftragen. Um den Schutz bei längerer Sonneneinstrahlung aufrechtzuerhalten, muss das Produkt alle zwei Stunden sowie nach dem Schwimmen, Schwitzen oder Abtrocknen erneut aufgetragen werden.
 Eine wasserfeste Sonnenschutzcreme verwenden, wenn du schwimmen gehst oder schwitzt. Zu lange Sonnenaussetzung vermeiden, auch wenn Du ein Sonnenschutzmittel verwendest.",TRUE,TRUE,TRUE
The Ordinary - Vitamin C Suspension 23 % + Ha Spheres 2 % - Anti-aging-serum - Vitamin C Suspension Ha Speres 30ml,https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502461/161710-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Diese vegane Formel enthält 23 % reine L-Ascorbinsäure, die aufgrund der Tatsache, dass sie kein Wasser enthält, sehr stabil ist. Durch den Zusatz von dehydrierten Hyaluronsäurekügelchen, kombiniert mit Vitamin C, wird die Hautoberfläche sichtbar geglättet.
Vegan : Produkte aus natürlich gewonnenen Inhaltsstoffen. --30ml",30ml,9.95,The Ordinary,Serum,"Ascorbic Acid, Squalane, Isodecyl Neopentanoate, Isononyl Isononanoate, Coconut Alkanes, Ethylene/Propylene/Styrene Copolymer, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Sodium Hyaluronate, Glucomannan, Coco-Caprylate/Caprate, Butylene/Ethylene/Styrene Copolymer, Acrylates/Ethylhexyl Acrylate Crosspolymer, Trihydroxystearin, BHT.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Morgens oder abends (vorzugsweise abends) eine kleine Menge auf das Gesicht auftragen.

Kontakt mit den Augen vermeiden. Nach der Anwendung kann ein Kribbeln zu spüren sein.
Wenn dieses Gefühl sehr unangenehm ist, kannst du die Formel bei jeder Anwendung mit anderen Cremes oder Seren deiner Wahl mischen.

Bei Irritationen die Anwendung abbrechen und einen Arzt aufsuchen. Nur gemäß der Gebrauchsanweisung auf intakter Haut anwenden. Ein Hauttest vor der Anwendung wird empfohlen. Eine ausführliche Anleitung für die Durchführung eines Hauttests findest du auf der DECIEM-Website.

Außerhalb der Reichweite von Kindern aufbewahren.",FALSE,TRUE,TRUE
TIRTIR - Milk Skin Toner,https://korean-skincare.de/cdn/shop/files/Product-page-sizes-_150ml_47648e0d-8cbe-4327-b6bd-dd779fd694fa.jpg?v=1768916119,"Das TirTir Milk Skin Toner ist eine hochkonzentrierte Formel, die tiefe, lang anhaltende Feuchtigkeit spendet und gleichzeitig einen strahlenden Teint fördert. Mit Reiskleieextrakten, Niacinamid und beruhigenden Pflanzenextrakten wie Cica und Hamamelis beruhigt dieses Gesichtswasser gereizte Haut und verstärkt ihre natürliche Ausstrahlung.

Dermatologisch getestet und für alle Hauttypen geeignet, versorgt es die Haut mit Feuchtigkeit und Nährstoffen und sorgt für eine erfrischte und revitalisierte Haut. Mit seiner Mischung aus aufhellenden und feuchtigkeitsspendenden Inhaltsstoffen ist dieses Gesichtswasser eine ideale Ergänzung für jede Hautpflegeroutine. --150ml",150ml,21.95,TIRTIR,Toner,"Water, Glycerin, Butylene Glycol, Niacinamide, Anthemis Nobilis Flower Extract, 1,2-Hexanediol, Caprylyl Glycol, Oryza Sativa Bran Extract, Glycyrrhiza Glabra Root Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis Leaf Extract, Centella Asiatica Extract, Chamomilla Recutita Flower Extract, Hamamelis Virginiana Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Betaine, Panthenol, Allantoin, Sodium PCA, Adenosine, Disodium EDTA, Sodium Hyaluronate, Carbomer, Arginine, Illicium Verum Fruit Extract, Alchemilla Vulgaris Extract, Amaranthus Caudatus Extract, Olea Europaea Leaf Extract, Veronica Officinalis Extract, Mentha Piperita Leaf Extract, Ulmus Davidiana Root Extract, Cynara Scolymus Leaf Extract, Avena Sativa Kernel Extract, Sambucus Nigra Flower Extract, Beta-Glucan, Ceramide, Chamaecyparis Obtusa Leaf Extract, Laminaria Japonica Extract, Copper Tripeptide-1, Acetyl Hexapeptide-8.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Nach der Reinigung der Haut eine angemessene Menge auf das Gesicht auftragen.
Massiere sie sanft ein, damit sie besser einziehen kann.",TRUE,TRUE,TRUE
TIRTIR - Milk Skin Toner Light,https://korean-skincare.de/cdn/shop/files/Product-page-sizes_5044b390-17a9-41d2-90f8-08d8b546e9bd.jpg?v=1751580335,"Erhalte eine hydratisierte, ausgeglichene Haut mit TIRTIR Milk Skin Toner Light, einer leichten, nicht klebrigen Formel, die überschüssigen Talg kontrolliert und gleichzeitig tiefgehende Feuchtigkeit spendet. Dieser vegane, gegen Akne durch Pilze sichere Toner ist mit 4 % Niacinamid angereichert – doppelt so viel wie die ursprüngliche Formel – und verfeinert einen ungleichmäßigen Hautton und fördert einen gesunden, strahlenden Glanz.

Eine Mischung aus Reiskleie-Extrakt, Ceramiden und sieben patentierten beruhigenden Inhaltsstoffen hilft, die Haut zu beruhigen, zu nähren und die Hautbarriere zu stärken, für einen glatten, taufrischen Teint. Dieses nicht an Tieren getestete Gesichtswasser zieht schnell ein und ist reizfrei. Es ist für alle Hauttypen geeignet, insbesondere für fettige, empfindliche und zu Akne neigende Haut. --150ml",150ml,25.95,TIRTIR,Toner,"Water, Glycerin, Butylene Glycol, Niacinamide, Anthemis Nobilis Flower Extract, 1,2-Hexanediol, Caprylyl Glycol, Oryza Sativa Bran Extract, Styrene/VP Copolymer, Panthenol, Allantoin, Betaine, Sodium PCA, Adenosine, Disodium EDTA, Illicium Verum Fruit Extract, Glycyrrhiza Glabra Root Extract, Arginine, Carbomer, Centella Asiatica Extract, Alchemilla Vulgaris Extract, Amaranthus Caudatus Extract, Olea Europaea Leaf Extract, Veronica Officinalis Extract, Mentha Piperita Leaf Extract, Ulmus Davidiana Root Extract, Cynara Scolymus Leaf Extract, Avena Sativa Kernel Extract, Sambucus Nigra Flower Extract, Camellia Sinensis Leaf Extract, Polygonum Cuspidatum Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Sodium Hyaluronate, Scutellaria Baicalensis Root Extract, Beta-Glucan, Laminaria Japonica Extract, Chamaecyparis Obtusa Leaf Extract, Ceramide NP, Copper Tripeptide-1, Acetyl Hexapeptide-8.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Nach der Reinigung der Haut eine angemessene Menge sanft auf das Gesicht auftragen.
Sanft in die Haut einmassieren, damit es besser einzieht.",TRUE,TRUE,TRUE
